location,lat,long,alt,year,bloom_date,bloom_doy,avg_bloomdoy,sd_bloomdoy,early_bloom,avg_tmax_Jan,avg_tmax_Feb,avg_tmax_Dec,sd_tmax_Jan,sd_tmax_Feb,sd_tmax_Dec
"Washington, D.C.",38.8853496,-77.0386278,0,1975,1975-04-03,93,97.3,4.8545511292669135,no,9.593548387096774,8.989285714285714,10.429032258064517,5.804017889007061,5.216096119720066,3.2942569772648373
"Washington, D.C.",38.8853496,-77.0386278,0,1976,1976-03-23,83,96.1,6.640783086353597,yes,5.209677419354839,14.424137931034483,9,4.808350710913232,7.618523252686451,4.827490721551587
"Washington, D.C.",38.8853496,-77.0386278,0,1977,1977-03-26,85,95,7.512951779723097,yes,0.7419354838709677,9.807142857142857,6.577419354838709,3.676934791693428,7.4365428333446255,4.054520906956362
"Washington, D.C.",38.8853496,-77.0386278,0,1978,1978-04-12,102,96.2,7.583608053631933,no,4.122580645161291,3.507142857142857,7.467741935483871,4.805809656198725,3.108522165420419,5.1819807729460745
"Washington, D.C.",38.8853496,-77.0386278,0,1979,1979-04-02,92,95.5,7.6194196337749736,no,5.490322580645161,1.7964285714285715,10.912903225806453,4.788552658073187,5.880443554878866,5.423820420790981
"Washington, D.C.",38.8853496,-77.0386278,0,1980,1980-04-06,97,94.6,6.719788356455548,no,6.303225806451613,6.493103448275862,11.116129032258065,3.669921331669817,5.549512915207885,4.876138962621523
"Washington, D.C.",38.8853496,-77.0386278,0,1981,1981-04-03,93,94.1,6.624030327359453,no,4.690322580645161,11.946428571428571,8.612903225806452,5.939324026560019,6.8336033628412265,6.967962013649035
"Washington, D.C.",38.8853496,-77.0386278,0,1982,1982-04-07,97,93.6,6.131883886702357,no,2.261290322580645,8.014285714285714,7.203225806451613,6.821030099105503,4.542369612121155,3.9804090134028303
"Washington, D.C.",38.8853496,-77.0386278,0,1983,1983-04-07,97,93.2,5.711586664161039,no,7.258064516129032,8.553571428571429,11.67741935483871,3.679653443242392,5.101959111212748,6.7686881878947736
"Washington, D.C.",38.8853496,-77.0386278,0,1984,1984-04-03,94,93.3,5.716448003592596,no,4.216129032258064,10.8,5.758064516129032,5.319780495107767,5.360237201574465,6.106159414533732
"Washington, D.C.",38.8853496,-77.0386278,0,1985,1985-04-07,97,93.7,5.831904586934796,no,3.3096774193548386,7.875,11.87741935483871,4.961206495649331,7.348248720563238,5.416376998044563
"Washington, D.C.",38.8853496,-77.0386278,0,1986,1986-04-02,92,94.6,4.550946177566937,no,6.483870967741935,4.739285714285714,6.974193548387097,6.483419713607603,4.994688978246592,5.1975614629641775
"Washington, D.C.",38.8853496,-77.0386278,0,1987,1987-03-28,87,94.8,4.1041983924323695,yes,5.12258064516129,7.1535714285714285,8.209677419354838,5.014492973865477,3.3944925047905707,3.5346244344304982
"Washington, D.C.",38.8853496,-77.0386278,0,1988,1988-03-31,91,93.7,3.3681514877517675,no,3.5709677419354837,7.662068965517241,9.129032258064516,5.918850876557436,5.860303124357955,4.085518616478378
"Washington, D.C.",38.8853496,-77.0386278,0,1989,1989-03-29,88,93.3,3.802046232695699,yes,8.674193548387096,7.267857142857143,8.287096774193548,4.598765612780273,5.396024158542724,6.3659375814032755
"Washington, D.C.",38.8853496,-77.0386278,0,1990,1990-03-15,74,91,6.9602043392737,yes,11.283870967741935,12.853571428571428,1.5290322580645161,4.067931232964618,6.010945703794724,5.147503831851389
"Washington, D.C.",38.8853496,-77.0386278,0,1991,1991-03-29,88,90.5,6.980130530457308,no,7.961290322580645,11.335714285714285,11.719354838709677,4.365827712233183,5.914590514345093,6.002800421738658
"Washington, D.C.",38.8853496,-77.0386278,0,1992,1992-04-07,98,90.6,7.0898989179442236,no,7.883870967741935,9.83448275862069,10.216129032258065,4.5391700250298,4.54008148621562,4.960584426200442
"Washington, D.C.",38.8853496,-77.0386278,0,1993,1993-04-11,101,91,7.586537784494028,no,8.225806451612904,5.828571428571428,7.790322580645161,4.720590905238841,4.889054831238564,3.7058831460898922
"Washington, D.C.",38.8853496,-77.0386278,0,1994,1994-04-05,95,91.1,7.636898730651221,no,2.3870967741935485,7.082142857142857,7.012903225806451,5.789746219854768,6.101369219216811,5.600163208067176
"Washington, D.C.",38.8853496,-77.0386278,0,1995,1995-04-02,92,90.6,7.366591251499344,no,7.887096774193549,5.775,10.896774193548387,5.482927559584926,5.272473943177101,4.2661836084075375
"Washington, D.C.",38.8853496,-77.0386278,0,1996,1996-04-04,95,90.9,7.489993324429602,no,4.551612903225807,6.968965517241379,5.783870967741936,5.537801667794537,8.131820365886975,5.628326973100357
"Washington, D.C.",38.8853496,-77.0386278,0,1997,1997-03-26,85,90.7,7.631076813486635,no,6.961290322580645,11.528571428571428,9.893548387096773,7.1402463738704345,6.735195404949818,4.528571186284622
"Washington, D.C.",38.8853496,-77.0386278,0,1998,1998-03-27,86,90.2,7.771743691090179,no,9.95483870967742,10.064285714285715,8.977419354838709,5.434141374045975,3.523699054467482,3.606448823743319
"Washington, D.C.",38.8853496,-77.0386278,0,1999,1999-04-05,95,90.9,7.8662429264406635,no,7.970967741935484,9.57857142857143,11.106451612903227,6.7358836860695614,5.538241273375187,8.0129035721088009
"Washington, D.C.",38.8853496,-77.0386278,0,2000,2000-03-17,77,91.2,7.177124153246279,yes,6.2290322580645165,10.648275862068965,9.641935483870968,7.805903473157867,6.338522850095459,5.009376155008286
"Washington, D.C.",38.8853496,-77.0386278,0,2001,2001-04-06,96,92,7.2264944628929335,no,6.006451612903226,9.957142857142857,3.641935483870968,3.7545470640163745,5.058943570836708,4.254705175336154
"Washington, D.C.",38.8853496,-77.0386278,0,2002,2002-04-02,92,91.4,6.915361322607968,no,9.858064516129032,11.417857142857143,11.770967741935484,5.825734528426345,5.080904962513591,6.15208330829956
"Washington, D.C.",38.8853496,-77.0386278,0,2003,2003-04-02,92,90.5,6.059886320899281,no,2.964516129032258,4.289285714285715,6.7935483870967746,4.899288954334549,3.7748033341672533,4.550453126438507
"Washington, D.C.",38.8853496,-77.0386278,0,2004,2004-03-31,91,90.1,5.858517066820086,no,3.161290322580645,8.093103448275862,8.061290322580644,7.073974715785313,4.6198276896193216,4.546843404631015
"Washington, D.C.",38.8853496,-77.0386278,0,2005,2005-04-09,99,90.8,6.4944420682440285,no,6.058064516129032,8.992857142857144,8.941935483870967,7.926696419633608,5.077614529694954,5.637066269703795
"Washington, D.C.",38.8853496,-77.0386278,0,2006,2006-03-30,89,90.2,6.338594306135847,no,10.664516129032258,8.110714285714286,6.22258064516129,4.7267006383661725,5.289986297378758,3.763748988922203
"Washington, D.C.",38.8853496,-77.0386278,0,2007,2007-04-01,91,90.8,6.0699624747146865,no,8.980645161290322,3.367857142857143,11.574193548387097,6.827953297772265,4.921009650349812,4.832043580235005
"Washington, D.C.",38.8853496,-77.0386278,0,2008,2008-03-26,86,90.8,6.0699624747146865,no,8.648387096774194,9.793103448275863,8.709677419354838,5.609983420518694,6.189272460964949,4.17071974913281
"Washington, D.C.",38.8853496,-77.0386278,0,2009,2009-04-01,91,90.4,5.89161362540952,no,3.470967741935484,9.75,8.835483870967742,4.058340674741102,5.975598528831884,5.6206493330158205
"Washington, D.C.",38.8853496,-77.0386278,0,2010,2010-03-31,90,91.7,3.591656999213594,no,5.864516129032258,4.517857142857143,6.803225806451613,5.9714626006865235,2.7804947030431104,4.611614603076869
"Washington, D.C.",38.8853496,-77.0386278,0,2011,2011-03-29,88,90.9,3.414023367751831,no,4.2935483870967746,10.692857142857143,4.851612903225806,3.9486652161518214,6.709304129696455,3.904260149097132
"Washington, D.C.",38.8853496,-77.0386278,0,2012,2012-03-20,80,89.7,4.808557187163549,yes,9.603225806451613,11.327586206896552,11.480645161290322,5.619340641686694,4.5114850700125135,3.5347248223719583
"Washington, D.C.",38.8853496,-77.0386278,0,2013,2013-04-09,99,90.4,5.621387729022079,no,8.583870967741936,7.285714285714286,11.290322580645162,6.494361491539849,4.227398664770035,4.618755592776744
"Washington, D.C.",38.8853496,-77.0386278,0,2014,2014-04-10,100,91.3,6.395310782127793,no,4.919354838709677,7.725,9.912903225806451,6.54066354201869,6.320491366271384,6.08367991353281
"Washington, D.C.",38.8853496,-77.0386278,0,2015,2015-04-10,100,91.4,6.535373831014651,no,5.922580645161291,3.9535714285714287,9.887096774193548,4.447599328283319,6.086139817946831,4.214715643669125
"Washington, D.C.",38.8853496,-77.0386278,0,2016,2016-03-25,85,91,6.815016100086957,no,5.867741935483871,8.672413793103448,14.9,4.958385967010783,6.565107797598503,4.256446091909697
"Washington, D.C.",38.8853496,-77.0386278,0,2017,2017-03-25,84,90.3,7.165503781622367,no,9.196774193548388,14.232142857142858,9.570967741935483,5.9828356638508104,6.530444575157678,4.656192546733657
"Washington, D.C.",38.8853496,-77.0386278,0,2018,2018-04-05,95,91.2,7.130529043797833,no,7.074193548387097,12.003571428571428,7.935483870967742,8.091516864055238,7.049480261527934,6.150856221540585
"Washington, D.C.",38.8853496,-77.0386278,0,2019,2019-04-01,91,91.2,7.130529043797833,no,6.82258064516129,10.003571428571428,10.048387096774194,5.463619659616346,6.03817989150012,3.982618147880607
"Washington, D.C.",38.8853496,-77.0386278,0,2020,2020-03-20,80,90.2,7.96938586787659,yes,9.906451612903226,11.072413793103449,9.661290322580646,4.541727680363569,4.131230926191035,4.147342717078398
"Washington, D.C.",38.8853496,-77.0386278,0,2021,2021-03-28,87,90.1,8.006247560499238,no,7.490322580645161,6.675,9.2,3.6310104047137877,4.978221086410806,4.274030104401855
"Washington, D.C.",38.8853496,-77.0386278,0,2022,2022-03-21,80,90.1,8.006247560499238,yes,5.548387096774194,11.757142857142856,13.154838709677419,5.047234950461617,6.4258406898575195,4.6743868553125
"Washington, D.C.",38.8853496,-77.0386278,0,2023,2023-03-23,82,88.4,7.705697747626608,no,11.40967741935484,13.389285714285714,9.148387096774194,4.127416854701391,6.084305206124183,4.747621928765455
"Washington, D.C.",38.8853496,-77.0386278,0,2024,2024-03-17,77,86.1,7.27934673503666,yes,8.216129032258065,11.686206896551724,11.690322580645162,6.194303661386191,3.4002861369019937,2.7589073729418896
